time,code_num,price
11:43,093370,20950
11:43,081660,40150
11:43,069260,26950
11:48,282330,178000
11:48,138930,8530
11:48,001040,98300
11:48,079160,30050
11:48,000120,148000
11:48,097950,394500
11:48,005830,64700
11:48,000990,50800
11:48,000210,69900
11:48,375500,134500
11:48,007700,33850
11:48,114090,16250
11:48,078930,43900
11:48,006360,40850
11:48,007070,32650
11:48,294870,26050
11:48,011200,29600
11:48,105560,55000
11:48,002380,382500
11:48,016380,12850
11:48,030200,31450
11:48,033780,80600
11:48,003550,92900
11:48,034220,18050
11:48,051900,1383000
11:48,032640,14400
11:48,011070,198000
11:48,066570,121000
11:48,051910,768000
11:48,079550,48700
11:48,006260,63300
11:48,010120,63800
11:48,001120,29850
11:48,108670,75700
11:48,383800,8840
11:48,035420,390000
11:48,005940,12550
11:48,010060,136500
11:48,005490,323000
11:48,010950,106000
11:48,034730,256500
11:48,011790,160500
11:48,001740,5060
11:48,006120,46800
11:48,302440,230500
11:48,326030,100000
11:48,361610,203500
11:48,096770,251500
11:48,285130,306500
11:48,017670,306000
11:48,000660,94000
11:48,064960,51200
11:48,035250,28400
11:48,010130,532000
11:48,011780,179000
11:48,073240,5510
11:48,000270,82300
11:48,024110,10500
11:48,002350,7570
11:48,251270,121500
11:48,006280,273000
11:48,005250,29400
11:48,004370,290000
11:48,001680,23400
11:48,047040,6520
11:48,042660,24150
11:48,003090,32050
11:48,069620,135000
11:48,006650,206500
11:48,001440,2245
11:48,003490,31250
11:48,192080,62700
11:48,001230,17400
11:48,026960,29700
11:48,049770,210000
11:48,006040,230000
11:48,014820,61600
11:48,000150,88700
11:48,241560,39250
11:48,034020,19250
11:48,336260,48650
11:48,032350,21200
11:48,023530,102500
11:48,004000,87100
11:48,004990,32600
11:48,005300,148500
11:48,011170,241000
11:48,071840,28600
11:48,204320,57900
11:48,008560,4760
11:48,006800,8430
11:48,003850,14600
11:48,003000,13250
11:48,006400,692000
11:48,028260,121000
11:48,207940,824000
11:48,032830,71400
11:48,018260,159500
11:48,028050,24450
11:48,009150,167000
11:48,005930,71800
11:48,010140,6110
11:48,016360,46150
11:48,029780,34600
11:48,000810,239000
11:48,003230,83000
11:48,000070,109000
11:48,004490,83400
11:48,068270,221500
11:48,004170,255500
11:48,031430,180000
11:48,019170,62800
11:48,055550,39050
11:48,003410,7660
11:48,112610,68800
11:48,002790,49850
11:48,090430,178500
11:48,020560,23800
11:48,010780,47250
11:48,012750,83900
11:48,036570,571000
11:48,111770,45900
11:48,003520,4690
11:48,000670,669000
11:48,007310,489500
11:48,271560,117000
11:48,001800,16200
11:48,316140,11550
11:48,000100,60000
11:48,214320,59700
11:48,139480,157500
11:48,007570,30800
11:48,020150,106000
11:48,030000,22300
11:48,185750,120000
11:48,013890,71100
11:48,035720,118500
11:48,323410,57400
11:48,192820,134500
11:48,120110,91800
11:48,021240,73900
11:48,192400,21950
11:48,284740,42300
11:48,259960,470000
11:48,039490,104000
11:48,003240,1090000
11:48,028670,6790
11:48,047050,22300
11:48,003670,163000
11:48,103140,32250
11:48,086790,44600
11:48,352820,284500
11:48,000080,34750
11:48,036460,48400
11:48,071050,84400
11:48,000240,16500
11:48,015760,22850
11:48,009540,94300
11:48,161890,47300
11:48,161390,43300
11:48,047810,31700
11:48,008930,58400
11:48,128940,261500
11:48,009240,104500
11:48,020000,39350
11:48,105630,25100
11:48,014680,337500
11:48,018880,15150
11:48,009420,19900
11:48,051600,39300
11:48,052690,46800
11:48,180640,57200
11:48,000880,35100
11:48,088350,3445
11:48,009830,42650
11:48,272210,16700
11:48,012450,48750
11:48,000720,50200
11:48,005440,9420
11:48,086280,173500
11:48,042670,9270
11:48,064350,23050
11:48,012330,268500
11:48,010620,63900
11:48,069960,82600
11:48,017800,46950
11:48,011210,86700
11:48,004020,46000
11:48,267250,62200
11:48,005380,205000
11:48,001450,27350
11:48,057050,71100
11:48,008770,90600
11:48,241590,16100
11:48,004800,109000
11:48,298050,722000
11:48,298020,616000
11:48,093370,20950
11:48,081660,40050
11:48,069260,26850
11:53,282330,178500
11:53,138930,8540
11:53,001040,98400
11:53,079160,30100
11:53,000120,149000
11:53,097950,394500
11:53,005830,64600
11:53,000990,50700
11:53,000210,69900
11:53,375500,134500
11:53,007700,33850
11:53,114090,16200
11:53,078930,43950
11:53,006360,41000
11:53,007070,32700
11:53,294870,26050
11:53,011200,29650
11:53,105560,55100
11:53,002380,384500
11:53,016380,12850
11:53,030200,31450
11:53,033780,80600
11:53,003550,92700
11:53,034220,18050
11:53,051900,1383000
11:53,032640,14400
11:53,011070,198500
11:53,066570,122000
11:53,051910,768000
11:53,079550,48950
11:53,006260,63200
11:53,010120,64100
11:53,001120,30050
11:53,108670,75800
11:53,383800,8850
11:53,035420,389500
11:53,005940,12600
11:53,010060,137000
11:53,005490,323000
11:53,010950,106000
11:53,034730,257500
11:53,011790,160500
11:53,001740,5070
11:53,006120,47000
11:53,302440,230000
11:53,326030,100500
11:53,361610,203000
11:53,096770,252000
11:53,285130,306000
11:53,017670,306000
11:53,000660,94100
11:53,064960,51200
11:53,035250,28450
11:53,010130,532000
11:53,011780,179500
11:53,073240,5530
11:53,000270,82300
11:53,024110,10500
11:53,002350,7570
11:53,251270,122000
11:53,006280,273000
11:53,005250,29600
11:53,004370,290000
11:53,001680,23450
11:53,047040,6520
11:53,042660,24200
11:53,003090,32200
11:53,069620,136500
11:53,006650,207000
11:53,001440,2255
11:53,003490,31350
11:53,192080,62700
11:53,001230,17450
11:53,026960,29700
11:53,049770,209500
11:53,006040,230000
11:53,014820,61800
11:53,000150,88900
11:53,241560,39400
11:53,034020,19300
11:53,336260,48650
11:53,032350,21250
11:53,023530,102500
11:53,004000,87000
11:53,004990,32600
11:53,005300,148000
11:53,011170,241000
11:53,071840,28550
11:53,204320,57800
11:53,008560,4770
11:53,006800,8440
11:53,003850,14600
11:53,003000,13250
11:53,006400,691000
11:53,028260,121500
11:53,207940,824000
11:53,032830,71600
11:53,018260,159000
11:53,028050,24450
11:53,009150,167500
11:53,005930,72000
11:53,010140,6110
11:53,016360,46200
11:53,029780,34650
11:53,000810,239000
11:53,003230,83100
11:53,000070,109000
11:53,004490,83400
11:53,068270,222000
11:53,004170,255500
11:53,031430,180500
11:53,019170,62600
11:53,055550,39100
11:53,003410,7660
11:53,112610,68800
11:53,002790,49850
11:53,090430,180000
11:53,020560,23800
11:53,010780,47350
11:53,012750,83800
11:53,036570,574000
11:53,111770,46000
11:53,003520,4715
11:53,000670,669000
11:53,007310,489500
11:53,271560,117500
11:53,001800,16300
11:53,316140,11500
11:53,000100,60200
11:53,214320,59800
11:53,139480,157000
11:53,007570,30900
11:53,020150,106000
11:53,030000,22350
11:53,185750,120500
11:53,013890,71400
11:53,035720,119000
11:53,323410,57300
11:53,192820,134000
11:53,120110,92600
11:53,021240,73800
11:53,192400,21950
11:53,284740,42300
11:53,259960,470000
11:53,039490,104000
11:53,003240,1090000
11:53,028670,6790
11:53,047050,22250
11:53,003670,163500
11:53,103140,32400
11:53,086790,44650
11:53,352820,285000
11:53,000080,34700
11:53,036460,48550
11:53,071050,84400
11:53,000240,16550
11:53,015760,22850
11:53,009540,94400
11:53,161890,47400
11:53,161390,43350
11:53,047810,31700
11:53,008930,58400
11:53,128940,262500
11:53,009240,104500
11:53,020000,39500
11:53,105630,25150
11:53,014680,337500
11:53,018880,15100
11:53,009420,19950
11:53,051600,39400
11:53,052690,46750
11:53,180640,57200
11:53,000880,35150
11:53,088350,3445
11:53,009830,42700
11:53,272210,16750
11:53,012450,48800
11:53,000720,50400
11:53,005440,9440
11:53,086280,173500
11:53,042670,9270
11:53,064350,23050
11:53,012330,268000
11:53,010620,64200
11:53,069960,82700
11:53,017800,46950
11:53,011210,86900
11:53,004020,46000
11:53,267250,62200
11:53,005380,205500
11:53,001450,27350
11:53,057050,71200
11:53,008770,90700
11:53,241590,16050
11:53,004800,109000
11:53,298050,723000
11:53,298020,617000
11:53,093370,21150
11:53,081660,40200
11:53,069260,26950
11:58,282330,179000
11:58,138930,8550
11:58,001040,98300
11:58,079160,30100
11:58,000120,148500
11:58,097950,394000
11:58,005830,64600
11:58,000990,50800
11:58,000210,70100
11:58,375500,135500
11:58,007700,33750
11:58,114090,16300
11:58,078930,43900
11:58,006360,40950
11:58,007070,32700
11:58,294870,26050
11:58,011200,29700
11:58,105560,55000
11:58,002380,384500
11:58,016380,12900
11:58,030200,31450
11:58,033780,80700
11:58,003550,92700
11:58,034220,18050
11:58,051900,1383000
11:58,032640,14400
11:58,011070,198500
11:58,066570,122000
11:58,051910,768000
11:58,079550,48900
11:58,006260,63200
11:58,010120,64000
11:58,001120,30100
11:58,108670,75800
11:58,383800,8850
11:58,035420,391000
11:58,005940,12550
11:58,010060,136500
11:58,005490,323500
11:58,010950,106000
11:58,034730,257500
11:58,011790,161000
11:58,001740,5080
11:58,006120,46850
11:58,302440,230000
11:58,326030,101000
11:58,361610,203500
11:58,096770,251500
11:58,285130,305500
11:58,017670,305500
11:58,000660,94100
11:58,064960,51200
11:58,035250,28450
11:58,010130,529000
11:58,011780,179500
11:58,073240,5530
11:58,000270,82100
11:58,024110,10500
11:58,002350,7590
11:58,251270,122000
11:58,006280,272000
11:58,005250,29500
11:58,004370,290000
11:58,001680,23500
11:58,047040,6530
11:58,042660,24200
11:58,003090,32150
11:58,069620,136500
11:58,006650,206500
11:58,001440,2260
11:58,003490,31350
11:58,192080,62700
11:58,001230,17450
11:58,026960,29700
11:58,049770,211000
11:58,006040,230500
11:58,014820,62100
11:58,000150,89200
11:58,241560,39400
11:58,034020,19400
11:58,336260,48700
11:58,032350,21200
11:58,023530,103000
11:58,004000,87400
11:58,004990,32600
11:58,005300,149000
11:58,011170,241500
11:58,071840,28550
11:58,204320,57800
11:58,008560,4765
11:58,006800,8450
11:58,003850,14650
11:58,003000,13300
11:58,006400,693000
11:58,028260,121000
11:58,207940,825000
11:58,032830,71400
11:58,018260,159500
11:58,028050,24400
11:58,009150,167500
11:58,005930,72000
11:58,010140,6100
11:58,016360,46100
11:58,029780,34650
11:58,000810,238500
11:58,003230,83100
11:58,000070,109500
11:58,004490,83500
11:58,068270,222500
11:58,004170,255000
11:58,031430,180000
11:58,019170,62400
11:58,055550,39100
11:58,003410,7670
11:58,112610,69000
11:58,002790,49900
11:58,090430,179500
11:58,020560,23850
11:58,010780,47250
11:58,012750,83700
11:58,036570,575000
11:58,111770,45850
11:58,003520,4715
11:58,000670,667000
11:58,007310,489500
11:58,271560,118000
11:58,001800,16250
11:58,316140,11500
11:58,000100,60200
11:58,214320,59800
11:58,139480,158000
11:58,007570,30900
11:58,020150,106000
11:58,030000,22300
11:58,185750,120500
11:58,013890,71400
11:58,035720,119500
11:58,323410,57400
11:58,192820,133500
11:58,120110,92000
11:58,021240,73800
11:58,192400,22000
11:58,284740,42250
11:58,259960,472500
11:58,039490,104500
11:58,003240,1090000
11:58,028670,6810
11:58,047050,22250
11:58,003670,162500
11:58,103140,32350
11:58,086790,44650
11:58,352820,285000
11:58,000080,34700
11:58,036460,48600
11:58,071050,84300
11:58,000240,16550
11:58,015760,22850
11:58,009540,94700
11:58,161890,47400
11:58,161390,43250
11:58,047810,31750
11:58,008930,58400
11:58,128940,262500
11:58,009240,105000
11:58,020000,39550
11:58,105630,25100
11:58,014680,335500
11:58,018880,15150
11:58,009420,20000
11:58,051600,39350
11:58,052690,46700
11:58,180640,57200
11:58,000880,35100
11:58,088350,3445
11:58,009830,42650
11:58,272210,16750
11:58,012450,48850
11:58,000720,50400
11:58,005440,9430
11:58,086280,173500
11:58,042670,9270
11:58,064350,23100
11:58,012330,268500
11:58,010620,64300
11:58,069960,82700
11:58,017800,47000
11:58,011210,86600
11:58,004020,46000
11:58,267250,62200
11:58,005380,205500
11:58,001450,27400
11:58,057050,71300
11:58,008770,91000
11:58,241590,16200
11:58,004800,109000
11:58,298050,723000
11:58,298020,617000
11:58,093370,21100
11:58,081660,40250
11:58,069260,27000
12:04,282330,179000
12:04,138930,8560
12:04,001040,98400
12:04,079160,30100
12:04,000120,149000
12:04,097950,394500
12:04,005830,64600
12:04,000990,50900
12:04,000210,70000
12:04,375500,135500
12:04,007700,33750
12:04,114090,16300
12:04,078930,44000
12:04,006360,41000
12:04,007070,32600
12:04,294870,26150
12:04,011200,29650
12:04,105560,55000
12:04,002380,384500
12:04,016380,12900
12:04,030200,31500
12:04,033780,80700
12:04,003550,92500
12:04,034220,18000
12:04,051900,1383000
12:04,032640,14400
12:04,011070,198500
12:04,066570,122000
12:04,051910,767000
12:04,079550,48900
12:04,006260,63300
12:04,010120,63800
12:04,001120,29900
12:04,108670,75700
12:04,383800,8840
12:04,035420,390500
12:04,005940,12550
12:04,010060,137000
12:04,005490,323500
12:04,010950,105500
12:04,034730,258000
12:04,011790,160500
12:04,001740,5070
12:04,006120,46750
12:04,302440,230500
12:04,326030,101000
12:04,361610,203000
12:04,096770,251500
12:04,285130,305500
12:04,017670,305500
12:04,000660,94000
12:04,064960,51200
12:04,035250,28400
12:04,010130,530000
12:04,011780,180000
12:04,073240,5510
12:04,000270,82100
12:04,024110,10550
12:04,002350,7600
12:04,251270,121500
12:04,006280,271500
12:04,005250,29450
12:04,004370,290000
12:04,001680,23500
12:04,047040,6510
12:04,042660,24150
12:04,003090,32150
12:04,069620,136000
12:04,006650,206500
12:04,001440,2260
12:04,003490,31300
12:04,192080,62700
12:04,001230,17500
12:04,026960,29700
12:04,049770,210000
12:04,006040,230000
12:04,014820,61600
12:04,000150,89200
12:04,241560,39400
12:04,034020,19350
12:04,336260,48700
12:04,032350,21150
12:04,023530,103000
12:04,004000,87300
12:04,004990,32700
12:04,005300,149500
12:04,011170,241000
12:04,071840,28550
12:04,204320,57900
12:04,008560,4760
12:04,006800,8450
12:04,003850,14650
12:04,003000,13350
12:04,006400,692000
12:04,028260,121000
12:04,207940,825000
12:04,032830,71400
12:04,018260,159000
12:04,028050,24500
12:04,009150,168000
12:04,005930,71800
12:04,010140,6100
12:04,016360,46200
12:04,029780,34700
12:04,000810,239000
12:04,003230,83000
12:04,000070,109000
12:04,004490,83500
12:04,068270,222000
12:04,004170,255500
12:04,031430,180000
12:04,019170,62500
12:04,055550,39150
12:04,003410,7680
12:04,112610,68900
12:04,002790,49900
12:04,090430,179000
12:04,020560,23900
12:04,010780,47200
12:04,012750,83800
12:04,036570,575000
12:04,111770,45850
12:04,003520,4710
12:04,000670,668000
12:04,007310,489500
12:04,271560,118000
12:04,001800,16300
12:04,316140,11500
12:04,000100,60300
12:04,214320,59700
12:04,139480,157000
12:04,007570,30850
12:04,020150,105500
12:04,030000,22350
12:04,185750,120500
12:04,013890,71300
12:04,035720,119000
12:04,323410,57400
12:04,192820,133500
12:04,120110,92300
12:04,021240,73800
12:04,192400,22050
12:04,284740,42250
12:04,259960,471500
12:04,039490,104000
12:04,003240,1092000
12:04,028670,6780
12:04,047050,22300
12:04,003670,161500
12:04,103140,32350
12:04,086790,44650
12:04,352820,284500
12:04,000080,34650
12:04,036460,48600
12:04,071050,84300
12:04,000240,16500
12:04,015760,22900
12:04,009540,94500
12:04,161890,47300
12:04,161390,43000
12:04,047810,31750
12:04,008930,58400
12:04,128940,263000
12:04,009240,104500
12:04,020000,39650
12:04,105630,24900
12:04,014680,335500
12:04,018880,15100
12:04,009420,20000
12:04,051600,39350
12:04,052690,46700
12:04,180640,57200
12:04,000880,35150
12:04,088350,3445
12:04,009830,42650
12:04,272210,16750
12:04,012450,48800
12:04,000720,50500
12:04,005440,9410
12:04,086280,173000
12:04,042670,9270
12:04,064350,23150
12:04,012330,268500
12:04,010620,64100
12:04,069960,82700
12:04,017800,46950
12:04,011210,86900
12:04,004020,45950
12:04,267250,62400
12:04,005380,205000
12:04,001450,27350
12:04,057050,71300
12:04,008770,90900
12:04,241590,16150
12:04,004800,109000
12:04,298050,720000
12:04,298020,618000
12:04,093370,21100
12:04,081660,40200
12:04,069260,26900
12:09,282330,179000
12:09,138930,8570
12:09,001040,98600
12:09,079160,30150
12:09,000120,148500
12:09,097950,394500
12:09,005830,64700
12:09,000990,50900
12:09,000210,70000
12:09,375500,135000
12:09,007700,33800
12:09,114090,16200
12:09,078930,44000
12:09,006360,41050
12:09,007070,32600
12:09,294870,26100
12:09,011200,29650
12:09,105560,55100
12:09,002380,385500
12:09,016380,12850
12:09,030200,31500
12:09,033780,80800
12:09,003550,92800
12:09,034220,18050
12:09,051900,1384000
12:09,032640,14450
12:09,011070,199500
12:09,066570,122000
12:09,051910,768000
12:09,079550,49050
12:09,006260,63200
12:09,010120,63900
12:09,001120,29950
12:09,108670,75700
12:09,383800,8860
12:09,035420,390500
12:09,005940,12550
12:09,010060,136500
12:09,005490,323000
12:09,010950,106000
12:09,034730,257500
12:09,011790,159500
12:09,001740,5080
12:09,006120,46700
12:09,302440,230000
12:09,326030,101000
12:09,361610,204500
12:09,096770,251500
12:09,285130,305500
12:09,017670,305000
12:09,000660,94200
12:09,064960,51400
12:09,035250,28400
12:09,010130,529000
12:09,011780,179500
12:09,073240,5520
12:09,000270,82300
12:09,024110,10550
12:09,002350,7580
12:09,251270,121500
12:09,006280,272000
12:09,005250,29500
12:09,004370,290500
12:09,001680,23450
12:09,047040,6520
12:09,042660,24200
12:09,003090,32150
12:09,069620,136000
12:09,006650,206500
12:09,001440,2265
12:09,003490,31450
12:09,192080,62700
12:09,001230,17500
12:09,026960,29700
12:09,049770,211000
12:09,006040,230000
12:09,014820,61800
12:09,000150,89200
12:09,241560,39400
12:09,034020,19350
12:09,336260,48900
12:09,032350,21200
12:09,023530,103000
12:09,004000,87200
12:09,004990,32650
12:09,005300,149000
12:09,011170,241000
12:09,071840,28550
12:09,204320,58000
12:09,008560,4765
12:09,006800,8460
12:09,003850,14650
12:09,003000,13350
12:09,006400,693000
12:09,028260,121000
12:09,207940,825000
12:09,032830,71500
12:09,018260,159500
12:09,028050,24650
12:09,009150,168000
12:09,005930,71900
12:09,010140,6120
12:09,016360,46150
12:09,029780,34650
12:09,000810,238500
12:09,003230,83100
12:09,000070,109500
12:09,004490,83500
12:09,068270,222500
12:09,004170,255500
12:09,031430,180000
12:09,019170,62500
12:09,055550,39100
12:09,003410,7690
12:09,112610,68900
12:09,002790,50000
12:09,090430,180000
12:09,020560,23900
12:09,010780,47250
12:09,012750,83900
12:09,036570,576000
12:09,111770,45700
12:09,003520,4720
12:09,000670,668000
12:09,007310,490000
12:09,271560,118000
12:09,001800,16250
12:09,316140,11550
12:09,000100,60300
12:09,214320,59800
12:09,139480,157500
12:09,007570,31100
12:09,020150,105500
12:09,030000,22300
12:09,185750,120500
12:09,013890,71300
12:09,035720,119000
12:09,323410,57300
12:09,192820,133500
12:09,120110,92500
12:09,021240,73800
12:09,192400,22050
12:09,284740,42300
12:09,259960,472000
12:09,039490,104000
12:09,003240,1093000
12:09,028670,6780
12:09,047050,22400
12:09,003670,161000
12:09,103140,32300
12:09,086790,44600
12:09,352820,283500
12:09,000080,34700
12:09,036460,48600
12:09,071050,84300
12:09,000240,16550
12:09,015760,22850
12:09,009540,94700
12:09,161890,47300
12:09,161390,42800
12:09,047810,31750
12:09,008930,58600
12:09,128940,261500
12:09,009240,104500
12:09,020000,39550
12:09,105630,24900
12:09,014680,335500
12:09,018880,15100
12:09,009420,20000
12:09,051600,39450
12:09,052690,46750
12:09,180640,57300
12:09,000880,35200
12:09,088350,3440
12:09,009830,42700
12:09,272210,16750
12:09,012450,48900
12:09,000720,50300
12:09,005440,9430
12:09,086280,173500
12:09,042670,9270
12:09,064350,23150
12:09,012330,268500
12:09,010620,64300
12:09,069960,82700
12:09,017800,46950
12:09,011210,87000
12:09,004020,46000
12:09,267250,62500
12:09,005380,206000
12:09,001450,27450
12:09,057050,71200
12:09,008770,90700
12:09,241590,16150
12:09,004800,109000
12:09,298050,717000
12:09,298020,617000
12:09,093370,21100
12:09,081660,40200
12:09,069260,27000
12:14,282330,179000
12:14,138930,8580
12:14,001040,98500
12:14,079160,30150
12:14,000120,148500
12:14,097950,394000
12:14,005830,64600
12:14,000990,50900
12:14,000210,70100
12:14,375500,135500
12:14,007700,33800
12:14,114090,16250
12:14,078930,44050
12:14,006360,41050
12:14,007070,32700
12:14,294870,26000
12:14,011200,29650
12:14,105560,55100
12:14,002380,385500
12:14,016380,12850
12:14,030200,31400
12:14,033780,80800
12:14,003550,92700
12:14,034220,18100
12:14,051900,1384000
12:14,032640,14450
12:14,011070,199500
12:14,066570,122000
12:14,051910,768000
12:14,079550,49150
12:14,006260,63300
12:14,010120,63800
12:14,001120,29950
12:14,108670,75700
12:14,383800,8850
12:14,035420,390500
12:14,005940,12550
12:14,010060,137000
12:14,005490,323000
12:14,010950,105500
12:14,034730,258000
12:14,011790,159500
12:14,001740,5070
12:14,006120,46750
12:14,302440,230500
12:14,326030,101000
12:14,361610,203500
12:14,096770,251500
12:14,285130,306000
12:14,017670,305500
12:14,000660,94200
12:14,064960,51300
12:14,035250,28400
12:14,010130,531000
12:14,011780,179500
12:14,073240,5500
12:14,000270,82200
12:14,024110,10550
12:14,002350,7570
12:14,251270,121500
12:14,006280,272000
12:14,005250,29350
12:14,004370,291000
12:14,001680,23450
12:14,047040,6510
12:14,042660,24200
12:14,003090,32150
12:14,069620,136000
12:14,006650,207000
12:14,001440,2265
12:14,003490,31400
12:14,192080,62600
12:14,001230,17500
12:14,026960,29700
12:14,049770,210500
12:14,006040,229500
12:14,014820,62000
12:14,000150,89400
12:14,241560,39450
12:14,034020,19400
12:14,336260,48850
12:14,032350,21200
12:14,023530,102500
12:14,004000,86900
12:14,004990,32650
12:14,005300,149500
12:14,011170,241500
12:14,071840,28550
12:14,204320,58000
12:14,008560,4755
12:14,006800,8460
12:14,003850,14650
12:14,003000,13500
12:14,006400,692000
12:14,028260,121000
12:14,207940,825000
12:14,032830,71500
12:14,018260,160000
12:14,028050,24550
12:14,009150,168000
12:14,005930,71900
12:14,010140,6130
12:14,016360,46150
12:14,029780,34700
12:14,000810,238500
12:14,003230,83100
12:14,000070,109500
12:14,004490,83400
12:14,068270,222500
12:14,004170,256000
12:14,031430,181000
12:14,019170,62600
12:14,055550,39100
12:14,003410,7700
12:14,112610,68900
12:14,002790,50100
12:14,090430,179500
12:14,020560,23850
12:14,010780,47250
12:14,012750,84000
12:14,036570,577000
12:14,111770,45800
12:14,003520,4720
12:14,000670,666000
12:14,007310,490000
12:14,271560,118000
12:14,001800,16300
12:14,316140,11500
12:14,000100,60400
12:14,214320,59900
12:14,139480,157500
12:14,007570,31050
12:14,020150,105000
12:14,030000,22300
12:14,185750,120000
12:14,013890,71500
12:14,035720,119500
12:14,323410,57400
12:14,192820,133500
12:14,120110,92100
12:14,021240,73900
12:14,192400,22050
12:14,284740,42300
12:14,259960,471500
12:14,039490,104000
12:14,003240,1093000
12:14,028670,6780
12:14,047050,22400
12:14,003670,161000
12:14,103140,32300
12:14,086790,44650
12:14,352820,284000
12:14,000080,34650
12:14,036460,48750
12:14,071050,84300
12:14,000240,16550
12:14,015760,22850
12:14,009540,94700
12:14,161890,47200
12:14,161390,42800
12:14,047810,31800
12:14,008930,58500
12:14,128940,261500
12:14,009240,105000
12:14,020000,39500
12:14,105630,25000
12:14,014680,335000
12:14,018880,15150
12:14,009420,20000
12:14,051600,39450
12:14,052690,46800
12:14,180640,57300
12:14,000880,35150
12:14,088350,3455
12:14,009830,42600
12:14,272210,16750
12:14,012450,48950
12:14,000720,50400
12:14,005440,9410
12:14,086280,173500
12:14,042670,9270
12:14,064350,23100
12:14,012330,269000
12:14,010620,64200
12:14,069960,82700
12:14,017800,46900
12:14,011210,87300
12:14,004020,46000
12:14,267250,62400
12:14,005380,205500
12:14,001450,27450
12:14,057050,71300
12:14,008770,90900
12:14,241590,16250
12:14,004800,109500
12:14,298050,722000
12:14,298020,618000
12:14,093370,21000
12:14,081660,40200
12:14,069260,27000
12:19,282330,179000
12:19,138930,8560
12:19,001040,98300
12:19,079160,30100
12:19,000120,148000
12:19,097950,394500
12:19,005830,64600
12:19,000990,50900
12:19,000210,70200
12:19,375500,134500
12:19,007700,33850
12:19,114090,16300
12:19,078930,44050
12:19,006360,40950
12:19,007070,32600
12:19,294870,26050
12:19,011200,29550
12:19,105560,55100
12:19,002380,384000
12:19,016380,12900
12:19,030200,31450
12:19,033780,80800
12:19,003550,92400
12:19,034220,18100
12:19,051900,1383000
12:19,032640,14450
12:19,011070,198500
12:19,066570,121500
12:19,051910,766000
12:19,079550,49050
12:19,006260,63200
12:19,010120,63700
12:19,001120,29950
12:19,108670,75800
12:19,383800,8850
12:19,035420,391000
12:19,005940,12600
12:19,010060,137000
12:19,005490,323500
12:19,010950,106000
12:19,034730,258000
12:19,011790,160000
12:19,001740,5070
12:19,006120,46700
12:19,302440,230000
12:19,326030,100000
12:19,361610,204000
12:19,096770,251000
12:19,285130,304500
12:19,017670,305500
12:19,000660,94200
12:19,064960,51100
12:19,035250,28400
12:19,010130,530000
12:19,011780,179500
12:19,073240,5490
12:19,000270,82300
12:19,024110,10550
12:19,002350,7580
12:19,251270,122000
12:19,006280,271500
12:19,005250,29450
12:19,004370,290500
12:19,001680,23500
12:19,047040,6530
12:19,042660,24150
12:19,003090,32150
12:19,069620,136000
12:19,006650,207000
12:19,001440,2260
12:19,003490,31400
12:19,192080,62700
12:19,001230,17450
12:19,026960,29650
12:19,049770,210000
12:19,006040,229500
12:19,014820,62400
12:19,000150,89300
12:19,241560,39400
12:19,034020,19350
12:19,336260,49000
12:19,032350,21150
12:19,023530,103000
12:19,004000,86900
12:19,004990,32600
12:19,005300,149000
12:19,011170,241000
12:19,071840,28600
12:19,204320,58000
12:19,008560,4755
12:19,006800,8460
12:19,003850,14650
12:19,003000,13500
12:19,006400,692000
12:19,028260,121000
12:19,207940,824000
12:19,032830,71500
12:19,018260,160000
12:19,028050,24500
12:19,009150,168000
12:19,005930,71900
12:19,010140,6130
12:19,016360,46100
12:19,029780,34700
12:19,000810,238500
12:19,003230,83100
12:19,000070,109000
12:19,004490,83100
12:19,068270,222500
12:19,004170,256000
12:19,031430,180500
12:19,019170,62800
12:19,055550,39100
12:19,003410,7680
12:19,112610,68900
12:19,002790,49950
12:19,090430,180000
12:19,020560,23900
12:19,010780,47100
12:19,012750,84000
12:19,036570,577000
12:19,111770,45850
12:19,003520,4715
12:19,000670,665000
12:19,007310,490000
12:19,271560,118000
12:19,001800,16300
12:19,316140,11550
12:19,000100,60200
12:19,214320,59900
12:19,139480,158000
12:19,007570,31050
12:19,020150,105500
12:19,030000,22300
12:19,185750,120500
12:19,013890,71400
12:19,035720,119000
12:19,323410,57300
12:19,192820,134000
12:19,120110,92900
12:19,021240,73800
12:19,192400,22050
12:19,284740,42350
12:19,259960,471000
12:19,039490,104000
12:19,003240,1094000
12:19,028670,6780
12:19,047050,22350
12:19,003670,159500
12:19,103140,32250
12:19,086790,44650
12:19,352820,284000
12:19,000080,34700
12:19,036460,48950
12:19,071050,84100
12:19,000240,16450
12:19,015760,22850
12:19,009540,94700
12:19,161890,47250
12:19,161390,42700
12:19,047810,31750
12:19,008930,58500
12:19,128940,262000
12:19,009240,104500
12:19,020000,39550
12:19,105630,24800
12:19,014680,335000
12:19,018880,15100
12:19,009420,20000
12:19,051600,39350
12:19,052690,46850
12:19,180640,57200
12:19,000880,35200
12:19,088350,3455
12:19,009830,42600
12:19,272210,16750
12:19,012450,48900
12:19,000720,50300
12:19,005440,9400
12:19,086280,173500
12:19,042670,9270
12:19,064350,23150
12:19,012330,268500
12:19,010620,64300
12:19,069960,82700
12:19,017800,46950
12:19,011210,87100
12:19,004020,45800
12:19,267250,62400
12:19,005380,205500
12:19,001450,27400
12:19,057050,71200
12:19,008770,90700
12:19,241590,16200
